name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
lwr_8, passed, 3.21116, 0, 0, 0, 0, 0, 4
lwr_9, passed, 3.20908, 0, 0, 0, 0, 0, 4
lw_0, passed, 3.07264, 0, 0, 0, 0, 0, 3
lw_1, passed, 3.0658, 0, 0, 0, 0, 0, 3
lw_2, passed, 3.08638, 0, 0, 0, 0, 0, 3
lw_3, passed, 3.0307, 0, 0, 0, 0, 0, 3
lw_4, passed, 3.0286, 0, 0, 0, 0, 0, 3
lw_5, passed, 3.02445, 0, 0, 0, 0, 0, 3
lw_6, passed, 3.02015, 0, 0, 0, 0, 0, 3
sb_0, passed, 3.187, 0, 0, 0, 0, 0, 6
sb_lbu_0, passed, 3.07259, 0, 0, 0, 0, 0, 3
sb_lbu_1, passed, 3.28324, 0, 0, 0, 0, 0, 11
sb_lbu_2, passed, 3.29164, 0, 0, 0, 0, 0, 11
sb_lbu_3, passed, 3.27567, 0, 0, 0, 0, 0, 10
sb_lbu_4, passed, 153.169, 6, 3366, 70, 30, 35700, 16056
sb_lb_0, passed, 3.07179, 0, 0, 0, 0, 0, 3
sb_lb_1, passed, 3.27695, 0, 0, 0, 0, 0, 11
sb_lb_2, passed, 3.28645, 0, 0, 0, 0, 0, 11
sb_lb_3, passed, 3.28096, 0, 0, 0, 0, 0, 10
sb_lb_4, passed, 152.631, 6, 3577, 70, 30, 37347, 16080
sh_0, passed, 3.05465, 0, 0, 0, 0, 0, 4
sh_lhu_0, passed, 3.03314, 0, 0, 0, 0, 0, 3
sh_lhu_1, passed, 3.4537, 0, 0, 0, 0, 0, 11
sh_lhu_2, passed, 3.38095, 0, 0, 0, 0, 0, 11
sh_lhu_3, passed, 3.35796, 0, 0, 0, 0, 0, 10
sh_lhu_4, passed, 111.122, 6, 975, 70, 30, 9603, 7548
sh_lh_0, passed, 3.0247, 0, 0, 0, 0, 0, 3
sh_lh_1, passed, 3.46893, 0, 0, 0, 0, 0, 11
sh_lh_2, passed, 3.39207, 0, 0, 0, 0, 0, 11
sh_lh_3, passed, 3.40355, 0, 0, 0, 0, 0, 10
sh_lh_4, passed, 109.041, 6, 1093, 70, 30, 11337, 7672
sw_lw_0, passed, 3.06546, 0, 0, 0, 0, 0, 3
sw_lw_1, passed, 3.44841, 0, 0, 0, 0, 0, 11
sw_lw_2, passed, 3.55368, 0, 0, 0, 0, 0, 11
sw_lw_3, passed, 3.52256, 0, 0, 0, 0, 0, 10
sw_lw_4, passed, 83.7556, 5, 265, 55, 23, 3431, 3787
$0, passed, 2.85321, 0, 0, 0, 0, 0, 1
register pressure, passed, 3.73461, 0, 0, 0, 0, 0, 32
comment-post, passed, 2.84719, 0, 0, 0, 0, 0, 1
comment, passed, 2.84674, 0, 0, 0, 0, 0, 1
literal_bin, passed, 2.85424, 0, 0, 0, 0, 0, 1
literal_hex, passed, 2.84935, 0, 0, 0, 0, 0, 1
memcpy(1), passed, 3.69461, 0, 0, 0, 0, 0, 11
memcpy(2), passed, 3.94346, 0, 0, 0, 0, 0, 18
memcpy(4), passed, 4.46989, 0, 0, 0, 0, 0, 32
memcpy(8), passed, 5.63413, 0, 0, 0, 0, 0, 60
memcpy(16), passed, 12.6397, 0, 0, 0, 0, 0, 116
memcpy(32), passed, 34.8671, 0, 0, 0, 0, 0, 228
memcpy(64), passed, 24.6764, 0, 0, 0, 0, 0, 452
memcpy(128), passed, 35.2918, 0, 0, 0, 0, 0, 900
memcpy(256), passed, 40.1266, 1, 155, 21, 8, 3255, 1950
memcpy(512), passed, 52.447, 1, 413, 21, 8, 8673, 4000
